,latitude,longitude
4167,-34.923,138.63299999999998
4168,-33.8787,150.915
4169,-37.8598,145.131
4170,-35.3148,149.142
4171,-37.8093,144.972
4172,-33.8594,151.2286
4173,-27.6632,153.201
4174,-33.7521,150.66
4175,-34.9228,138.602
4176,-33.7424,151.303
4177,-37.8168,144.966
4178,-31.9471,115.869
4179,-37.8056,145.034
4180,-26.3605,148.7068
4181,-38.3814,144.886
4182,-33.7681,151.029
4183,-33.7006,150.559
4184,-37.8303,145.244
4185,-33.8724,151.21
4186,-27.6111,153.124
4187,-36.4167,146.75
4188,-33.874,151.188
4189,-37.8965,145.191
4190,-38.1152,145.141
4191,-37.8315,144.966
4192,-34.9382,138.661
4193,-33.7757,151.16899999999998
4194,-33.7309,150.967
4195,-26.4849,147.9742
4196,-34.8,139.2
4197,-37.8361,144.975
4198,-35.0224,138.56799999999998
4199,-27.6608,153.04
4200,-19.295,146.787
4201,-33.8773,151.208
4202,-33.7958,151.178
4203,-37.922,145.036
4204,-28.0279,153.43200000000002
4205,-21.1771,149.145
4206,-37.7879,144.976
4207,-32.053000000000004,115.889
4208,-27.4658,153.031
4209,-37.8449,145.077
4210,-33.895,151.191
4211,-38.1722,146.268
4212,-27.4985,153.045
4213,-20.2685,148.726
4214,-33.7791,151.122
4215,-33.9812,151.075
4216,-33.796,151.188
4217,-38.113,144.346
4218,-37.8802,145.246
4219,-41.4652,147.15
4220,-27.6303,153.1578
4221,-33.8151,151.003
4222,-37.9513,145.154
4223,-31.9218,115.885
4224,-37.918,145.036
4225,-33.7742,150.697
4226,-34.9228,138.599
4227,-16.9203,145.77100000000002
4228,-37.8601,144.983
4229,-33.8081,151.19299999999998
4230,-34.013000000000005,151.108
4231,-41.4375,147.136
4232,-27.4181,153.013
4233,-37.822,145.028
4234,-33.9031,151.21200000000002
4235,-38.3839,142.49200000000002
4236,-37.8725,145.128
4237,-36.3,142.05
4238,-27.4729,153.02700000000002
4239,-34.0159,151.09
4240,-42.8743,147.31799999999998
4241,-27.3768,153.049
4242,-26.5208,153.088
4243,-35.118,138.529
4244,-28.0792,153.412
4245,-33.801,151.131
4246,-37.7671,144.96200000000002
4247,-33.8111,151.145
4248,-33.8703,151.207
4249,-31.9137,115.819
4250,-27.8606,153.377
4251,-34.0426,150.727
4252,-35.1396,138.659
4253,-28.7223,153.52200000000002
4254,-27.4582,153.032
4255,-33.7744,150.637
4256,-27.4034,153.06
4257,-33.7535,151.286
4258,-34.8913,138.636
4259,-33.8338,151.185
4260,-27.6207,152.933
4261,-27.4588,153.036
4262,-27.4461,152.985
4263,-27.4954,153.012
4264,-37.8321,144.965
4265,-37.8321,144.958
4266,-37.8184,144.957
4267,-31.9415,115.841
4268,-37.7994,144.984
4269,-31.8912,115.929
4270,-36.45,146.3667
4271,-37.792,145.011
4272,-37.8133,144.971
4273,-33.8179,151.191
4274,-33.8934,151.184
4275,-37.8071,144.953
4276,-37.8152,144.964
4277,-33.7413,151.034
4278,-33.8373,151.196
4279,-33.8198,151.194
4280,-37.8177,144.95600000000002
4281,-33.7518,151.063
4282,-37.9795,145.215
4283,-37.8044,144.968
4284,-34.8827,138.666
4285,-38.1009,145.184
4286,-33.8227,151.197
4287,-27.6773,153.21
4288,-33.7934,151.128
4289,-33.9671,151.061
4290,-37.7958,144.9612
4291,-37.7935,144.963
4292,-34.0147,151.083
4293,-37.773,145.114
4294,-37.9,145.6333
4295,-37.9745,145.19899999999998
4296,-33.8716,151.209
4297,-31.9197,115.912
4298,-33.9004,151.045
4299,-33.8787,151.191
4300,-33.8822,151.218
4301,-37.88,145.023
4302,-33.7821,151.126
4303,-37.8569,144.898
4304,-35.2806,149.125
4305,-37.8518,145.153
4306,-35.2175,149.141
4307,-33.9499,151.05200000000002
4308,-33.7964,151.179
4309,-33.8843,151.224
4310,-17.3517,145.5965
4311,-33.7616,151.251
4312,-27.471,153.09799999999998
4313,-33.7677,151.268
4314,-32.0374,115.767
4315,-33.8121,151.002
4316,-37.9132,145.15200000000002
4317,-38.8667,146.0
4318,-33.8674,151.21
4319,-36.9833,145.7167
4320,-31.9498,115.844
4321,-33.9624,116.136
4322,-37.8495,145.059
4323,-37.8096,144.963
4324,-31.9431,116.001
4325,-37.7844,144.98
4326,-35.3849,149.066
4327,-37.8197,145.15
4328,-33.7941,151.178
4329,-27.5336,152.999
4330,-37.7696,145.041
4331,-37.8686,144.999
4332,-37.8103,144.968
4333,-37.9875,145.215
4334,-34.8203,138.49
4335,-27.4681,153.026
4336,-37.8101,144.964
4337,-27.3848,153.06799999999998
4338,-33.7261,150.93200000000002
4339,-33.8374,151.205
4340,-33.9136,151.102
4341,-33.8394,151.209
4342,-33.8511,151.155
4343,-37.8515,144.97899999999998
4344,-37.7139,144.999
4345,-38.1988,145.489
4346,-33.9246,151.22799999999998
4347,-31.7667,116.7167
4348,-33.9168,151.055
4349,-37.8301,144.987
4350,-33.8182,151.092
4351,-31.9521,115.858
4352,-31.8511,115.766
4353,-33.8085,151.145
4354,-27.3106,152.99
4355,-34.4229,137.918
4356,-33.7906,151.281
4357,-37.8279,144.966
4358,-33.8691,151.207
4359,-31.9814,116.009
4360,-27.4118,152.916
4361,-33.8628,151.209
4362,-32.0737,115.843
4363,-33.8634,151.208
4364,-33.8799,151.205
4365,-27.6167,152.967
4366,-31.9287,116.022
4367,-37.8157,145.107
4368,-33.8914,151.266
4369,-31.9203,115.837
4370,-42.855,147.28799999999998
4371,-12.4268,130.865
4372,-33.936,151.028
4373,-35.3709,149.085
4374,-42.976000000000006,147.158
4375,-27.4681,153.024
4376,-33.8692,151.204
4377,-37.8379,144.963
4378,-32.7511,151.59
4379,-33.7858,151.13
4380,-33.8191,151.01
4381,-38.0502,145.12
4382,-35.05,147.7333
4383,-27.3183,152.988
4384,-33.7449,151.034
4385,-37.804,145.039
4386,-37.7732,144.958
4387,-37.7646,145.082
4388,-27.5613,153.035
4389,-37.7838,144.986
4390,-37.8135,144.96
4391,-31.945,115.927
4392,-37.758,145.352
4393,-33.6829,151.221
4394,-32.0385,115.825
4395,-34.0683,150.697
4396,-33.823,151.24200000000002
4397,-37.8071,145.029
4398,-33.7541,150.653
4399,-34.9931,138.532
4400,-26.6675,153.092
4401,-35.0567,138.612
4402,-38.0167,141.4667
4403,-34.9205,138.607
4404,-34.9804,138.514
4405,-31.8065,115.754
4406,-23.8421,151.251
4407,-37.8161,144.965
4408,-33.95,149.6667
4409,-37.8113,145.011
4410,-33.7522,151.143
4411,-33.4282,151.442
4412,-33.7441,150.651
4413,-33.9022,151.179
4414,-32.0021,115.867
4415,-33.8151,151.191
4416,-36.6201,142.4668
4417,-31.948,115.861
4418,-37.723,145.082
4419,-12.4075,130.82
4420,-33.7848,151.13
4421,-41.3,147.2
4422,-33.902,151.183
4423,-27.9708,153.417
4424,-37.8124,144.963
4425,-31.921,115.838
4426,-37.9366,145.115
4427,-36.71,144.2366
4428,-33.8222,151.238
4429,-34.1888,142.159
4430,-33.9167,151.055
4431,-35.3472,149.036
4432,-33.9163,150.898
4433,-34.4259,150.9
4434,-35.0954,149.07
4435,-37.8105,144.95600000000002
4436,-35.9969,148.7697
4437,-27.4698,153.00799999999998
4438,-34.9111,138.57299999999998
4439,-27.4475,153.032
4440,-28.0008,153.412
4441,-31.928,115.853
4442,-33.7542,151.15200000000002
4443,-35.3005,149.136
4444,-31.9766,115.897
4445,-27.5033,153.1
4446,-36.4167,146.55
4447,-33.7306,150.996
4448,-37.6866,144.88299999999998
4449,-32.9901,151.64
4450,-27.579,153.059
4451,-33.3891,151.47299999999998
4452,-37.7576,145.35299999999998
4453,-31.6667,116.0167
4454,-37.8562,145.137
4455,-27.4551,153.032
4456,-37.6782,144.931
4457,-37.8852,144.988
4458,-33.8393,151.055
4459,-34.1042,150.759
4460,-33.3853,148.00799999999998
4461,-37.8609,144.986
4462,-27.53,153.096
4463,-33.777,151.048
4464,-33.7175,151.14700000000002
4465,-12.4289,130.87
4466,-33.3373,115.641
4467,-32.08,115.915
4468,-35.2858,138.44799999999998
4469,-37.8104,144.958
4470,-37.8121,144.961
4471,-33.8609,151.064
4472,-27.6849,153.188
4473,-38.2191,145.03799999999998
4474,-27.4433,153.062
4475,-34.9284,138.624
4476,-37.8341,144.961
4477,-33.6866,151.296
4478,-21.1163,149.159
4479,-33.7972,151.179
4480,-37.6743,144.8518
4481,-36.2269,149.13
4482,-27.4663,153.029
4483,-31.946,115.939
4484,-33.7702,150.909
4485,-33.8995,151.17700000000002
4486,-27.3455,152.968
4487,-37.9204,145.053
4488,-27.4718,153.13
4489,-33.7999,151.286
4490,-33.7297,151.08100000000002
4491,-33.8962,151.154
4492,-37.8214,144.964
4493,-27.456,153.031
4494,-37.8022,144.95600000000002
4495,-37.8308,144.968
4496,-33.8791,151.208
4497,-33.7905,151.132
4498,-31.9636,115.934
4499,-28.0109,153.407
4500,-34.9113,138.572
4501,-26.5612,152.95600000000002
4502,-31.8226,115.772
4503,-37.8896,145.04399999999998
4504,-27.7599,153.143
4505,-34.0845,151.013
4506,-27.4711,153.026
4507,-37.8213,144.966
4508,-27.5052,153.03
4509,-31.9522,115.851
4510,-33.8076,151.089
4511,-37.8105,145.026
4512,-33.7512,151.281
4513,-33.872,151.205
4514,-33.763000000000005,150.909
4515,-37.8096,144.96
4516,-19.2683,146.803
4517,-34.0712,150.641
4518,-36.7,144.3333
4519,-38.3167,145.9333
4520,-38.2612,143.2241
4521,-31.9546,115.867
4522,-35.365,149.094
4523,-34.9227,138.607
4524,-33.865,151.204
4525,-37.8191,145.248
4526,-33.8764,151.205
4527,-33.922,151.012
4528,-34.9293,138.593
4529,-27.4689,153.003
4530,-34.0283,150.847
4531,-33.8956,151.214
4532,-34.0314,151.058
4533,-37.9102,145.107
4534,-33.8994,151.171
4535,-33.925,151.00799999999998
4536,-33.8807,151.211
4537,-33.828,151.188
4538,-33.943000000000005,151.092
4539,-35.0103,138.559
4540,-37.8646,145.252
4541,-35.4415,149.7998
4542,-35.283,149.116
4543,-35.4333,149.15
4544,-42.8835,147.333
4545,-27.4533,153.047
4546,-33.763000000000005,150.655
4547,-34.9245,138.645
4548,-33.8772,151.245
4549,-32.0704,115.951
4550,-37.8787,144.986
4551,-37.8158,144.966
4552,-33.8708,151.205
4553,-34.0556,150.736
4554,-33.8647,151.207
4555,-31.9157,115.816
4556,-16.5243,130.745
4557,-33.914,151.187
4558,-37.8442,145.12
4559,-33.749,151.233
4560,-33.864000000000004,151.207
4561,-38.2527,146.593
4562,-33.8777,151.20600000000002
4563,-33.9298,151.195
4564,-35.0384,150.67
4565,-35.2498,149.136
4566,-37.9546,146.3993
4567,-33.8301,151.202
4568,-33.7959,151.178
4569,-27.4189,153.072
4570,-35.3088,149.135
4571,-32.55,151.5833
4572,-30.3292,149.77700000000002
4573,-31.9504,115.851
4574,-31.8816,115.9389
4575,-33.8415,151.029
4576,-37.8325,144.997
4577,-33.9313,151.194
4578,-27.9673,153.415
4579,-33.797,151.184
4580,-28.5,153.2167
4581,-28.8538,151.167
4582,-33.8134,151.106
4583,-33.6939,151.019
4584,-27.214,150.623
4585,-30.5143,151.667
4586,-27.4856,153.029
4587,-34.798,138.498
4588,-33.8705,151.20600000000002
4589,-37.0833,149.05
4590,-35.4719,149.0996
4591,-38.3428,145.7638
4592,-33.8218,151.19899999999998
4593,-33.8146,151.187
4594,-37.8079,144.954
4595,-33.7543,151.238
4596,-33.8673,151.205
4597,-33.7502,151.145
4598,-33.8396,151.205
4599,-23.3784,150.51
4600,-27.2761,150.4568
4601,-31.9584,115.865
4602,-31.9,116.0167
4603,-37.9069,145.0053
4604,-27.3827,153.17600000000002
4605,-38.1428,144.36
4606,-33.11,151.645
4607,-37.8196,145.178
4608,-31.9079,116.0
4609,-29.6911,152.933
4610,-33.8668,151.21
4611,-36.0577,145.2041
4612,-36.6027,143.9423
4613,-33.7905,151.123
4614,-24.8158,152.3916
4615,-33.8657,151.208
4616,-33.8627,151.211
4617,-33.8628,151.211
4618,-26.5333,153.0912
4619,-31.9582,115.867
4620,-37.5635,143.8657
4621,-34.2354,142.171
4622,-32.0,149.9833
4623,-32.1667,152.2167
4624,-34.2663,140.3566
4625,-38.0113,141.9617
4626,-41.1667,147.3667
4627,-33.8668,151.20600000000002
4628,-35.5911,149.4452
4629,-33.8736,151.207
4630,-27.7164,151.634
4631,-35.906,145.6958
4632,-34.4233,150.891
4633,-32.696,151.6969
4634,-41.3872,147.1333
4635,-21.1404,148.6288
4636,-32.018,115.77
4637,-37.8362,144.974
4638,-37.8412,144.977
4639,-35.7661,137.8681
4640,-21.1436,149.188
4641,-27.4597,153.031
4642,-38.3765,144.832
4643,-27.4596,153.031
4644,-37.8784,145.139
4645,-42.8461,147.297
4646,-34.4228,150.892
4647,-28.0703,153.377
4648,-37.8203,145.00799999999998
4649,-38.1377,144.349
4650,-37.784,144.917
4651,-34.5043,144.8447
4652,-37.8156,145.12
4653,-33.7278,151.142
4654,-27.4676,153.028
4655,-27.467,153.019
4656,-27.4916,152.98
4657,-33.8867,151.156
4658,-33.7472,150.96200000000002
4659,-34.423,150.892
4660,-33.9261,151.055
4661,-33.8748,151.204
4662,-31.9155,115.816
4663,-27.4666,153.029
4664,-39.9313,143.851
4665,-38.022,145.23
4666,-27.4852,153.135
4667,-33.8348,151.209
4668,-36.7626,144.282
4669,-27.4169,153.018
4670,-33.8864,151.157
4671,-33.876999999999995,151.209
4672,-27.4589,153.036
4673,-37.8127,144.968
4674,-27.623,152.76
4675,-34.9369,138.628
4676,-37.9733,145.12
4677,-33.8671,151.21
4678,-27.466,153.023
4679,-31.8817,115.9503
4680,-27.9864,153.382
4681,-35.1892,149.11700000000002
4682,-37.8285,145.009
4683,-37.8194,145.184
4684,-37.7073,145.124
4685,-35.2175,149.139
4686,-37.8091,144.975
4687,-37.8182,144.957
4688,-27.9053,153.32
4689,-38.0064,145.253
4690,-27.4471,153.03
4691,-36.7606,144.27700000000002
4692,-34.2336,150.5513
4693,-33.9581,151.026
4694,-37.5633,143.847
4695,-37.8154,144.963
4696,-37.9642,145.066
4697,-28.3678,153.412
4698,-33.8955,151.204
4699,-38.1303,144.351
4700,-14.1457,130.083
4701,-33.5821,150.661
4702,-37.3791,140.836
4703,-37.8302,144.959
4704,-31.8993,115.81
4705,-27.4466,153.03
4706,-33.3418,151.43200000000002
4707,-27.4688,153.026
4708,-33.869,151.208
4709,-35.3294,149.165
4710,-27.472,153.05700000000002
4711,-33.9099,150.812
4712,-38.2833,146.35
4713,-31.9432,115.864
4714,-29.7311,151.8242
4715,-34.8488,138.78
4716,-33.9,136.5667
4717,-21.2647,148.9724
4718,-34.3867,150.9028
4719,-33.814,151.01
4720,-36.7333,145.05
4721,-34.0329,150.6782
4722,-33.8764,151.20600000000002
4723,-31.0833,116.7833
4724,-29.3,152.7167
4725,-41.35,147.3
4726,-31.9802,115.7757
4727,-37.9311,145.015
4728,-35.2519,149.134
4729,-31.9524,115.851
4730,-19.2581,146.81799999999998
4731,-37.0167,145.8667
4732,-43.2333,147.2833
4733,-33.3993,149.1522
4734,-33.1329,148.6695
4735,-31.0818,152.7679
4736,-32.9667,151.6
4737,-33.6241,148.409
4738,-30.8667,121.7667
4739,-31.1597,116.056
4740,-27.5667,151.7167
4741,-34.0356,151.10299999999998
4742,-32.8783,151.6173
4743,-38.3613,144.7795
4744,-34.0213,150.855
4745,-33.9706,151.23
4746,-33.866,151.211
4747,-12.4321,130.871
